266352,-816,202,1854,157,75,47,-1105,195,1714,-68,49,-97

266362,-830,201,1837,170,43,43,-1115,194,1714,-89,24,-102

266372,-826,198,1821,152,75,11,-1100,204,1711,-76,35,-114

266382,-829,211,1842,171,43,43,-1118,192,1703,-87,20,-75

266392,-812,211,1828,167,59,54,-1101,195,1710,-98,19,-93

266402,-809,202,1823,168,12,24,-1116,185,1720,-87,7,-89

266412,-818,199,1826,151,42,32,-1103,200,1722,-90,32,-67

266422,-812,198,1829,147,43,36,-1103,197,1718,-97,27,-78

266432,-822,206,1826,138,39,31,-1105,184,1727,-84,-17,-82

266442,-825,206,1850,171,49,32,-1100,199,1704,-90,10,-94

266452,-825,203,1834,152,72,33,-1114,201,1707,-74,37,-103

266462,-811,201,1827,176,63,14,-1099,202,1700,-88,55,-95

266472,-826,183,1843,172,82,40,-1110,186,1712,-40,41,-100

266482,-823,213,1827,181,48,50,-1111,186,1707,-74,46,-107

266492,-823,208,1845,177,60,27,-1098,193,1718,-59,48,-87

266502,-808,209,1828,162,90,36,-1085,183,1728,-61,21,-104

266512,-814,214,1832,152,60,52,-1096,196,1714,-51,68,-92

266522,-827,199,1826,156,84,36,-1106,196,1715,-68,37,-81

266532,-822,191,1845,178,74,5,-1116,190,1725,-55,54,-87

266542,-818,197,1824,153,79,16,-1109,194,1734,-56,57,-95

266552,-810,211,1807,187,75,18,-1099,207,1710,-63,73,-96

266562,-797,214,1848,151,83,21,-1093,184,1709,-95,66,-102

266572,-828,199,1826,192,91,30,-1117,184,1709,-44,56,-110

266582,-821,206,1827,169,95,41,-1111,192,1733,-69,54,-92

266592,-811,208,1836,160,95,25,-1111,201,1712,-82,61,-114

266602,-816,214,1840,150,102,-17,-1092,190,1700,-77,52,-129

266612,-821,207,1819,163,126,-14,-1113,198,1744,-56,63,-143

266622,-819,215,1839,130,131,29,-1111,192,1701,-86,87,-139

266632,-815,199,1831,148,98,28,-1116,192,1714,-86,109,-124

266642,-817,207,1844,156,159,0,-1104,200,1709,-78,85,-114

266652,-811,208,1831,173,122,44,-1102,185,1724,-66,113,-125

266662,-810,203,1834,168,137,5,-1117,209,1694,-69,71,-120

266672,-822,197,1832,173,128,12,-1119,191,1725,-55,85,-110

266682,-816,213,1840,137,125,-17,-1115,198,1710,-100,77,-129

266692,-830,201,1838,170,124,-21,-1107,180,1712,-70,92,-122

266702,-832,199,1846,163,95,16,-1108,191,1706,-56,90,-104

266712,-811,204,1832,185,100,3,-1115,191,1719,-67,88,-123

266722,-818,188,1839,161,109,23,-1120,193,1710,-63,87,-125

266732,-825,208,1843,170,79,20,-1103,195,1713,-78,63,-104

266742,-830,211,1815,160,90,-7,-1110,195,1704,-90,60,-98

266752,-826,207,1846,170,79,29,-1119,203,1706,-84,41,-75

266762,-809,202,1830,149,69,51,-1114,199,1710,-77,39,-69

266772,-818,201,1815,142,33,70,-1121,197,1715,-63,31,-104

266782,-823,192,1824,184,34,70,-1124,199,1733,-98,26,-91

266792,-827,202,1839,171,63,46,-1109,194,1709,-76,4,-88

266802,-828,203,1846,175,48,35,-1106,193,1717,-72,22,-122

266812,-815,215,1844,167,25,19,-1106,205,1704,-73,20,-81

266822,-827,200,1824,183,41,27,-1109,198,1716,-76,20,-113

266832,-807,199,1836,145,68,15,-1104,194,1699,-88,31,-102

266842,-811,206,1833,170,67,34,-1110,191,1718,-84,15,-101

266852,-815,217,1815,141,22,6,-1109,200,1712,-83,35,-84

266862,-823,206,1823,177,49,36,-1108,189,1716,-81,18,-98

266872,-823,199,1818,158,80,23,-1116,204,1711,-67,35,-105

266882,-827,205,1812,172,63,28,-1107,207,1691,-86,22,-99

266892,-830,209,1830,149,101,41,-1103,196,1712,-82,23,-102

266902,-827,210,1814,175,52,24,-1102,197,1703,-105,28,-107

266912,-822,202,1825,135,64,47,-1110,190,1727,-93,28,-93

266922,-829,199,1833,135,37,9,-1102,194,1709,-103,21,-130

266932,-824,210,1845,133,53,23,-1114,196,1712,-91,5,-123

266942,-816,200,1818,137,41,25,-1104,193,1704,-107,14,-113

266952,-829,204,1840,130,32,11,-1106,195,1696,-99,31,-93

266962,-822,197,1819,136,48,18,-1107,192,1707,-110,21,-116

266972,-824,187,1821,121,36,33,-1103,190,1715,-107,3,-93

266982,-820,209,1829,129,37,30,-1114,199,1711,-100,-4,-99

266992,-829,208,1826,160,42,27,-1108,189,1727,-122,19,-97

267002,-820,206,1854,143,23,-13,-1110,195,1731,-123,5,-124

267012,-817,197,1826,118,28,12,-1116,175,1719,-106,13,-108

267022,-808,202,1815,137,23,47,-1107,199,1712,-123,19,-119

267032,-825,210,1851,111,17,6,-1110,191,1721,-121,31,-122

267042,-812,200,1847,122,39,26,-1101,180,1695,-120,8,-97

267052,-820,214,1831,141,53,2,-1112,195,1706,-127,34,-136

267062,-815,203,1835,122,23,29,-1118,190,1707,-107,-9,-93

267072,-827,201,1843,90,31,25,-1114,196,1705,-123,28,-114

267082,-823,209,1828,135,36,13,-1115,203,1717,-124,3,-101

267092,-822,212,1833,114,31,-1,-1109,199,1711,-118,4,-122

267102,-825,205,1848,98,9,8,-1108,190,1713,-112,-6,-104

267112,-811,200,1844,92,-14,26,-1121,201,1712,-142,-26,-154

267122,-800,213,1835,88,25,11,-1102,205,1704,-136,-27,-112

267132,-816,211,1830,95,19,-14,-1107,191,1713,-157,-16,-135

267142,-829,211,1855,82,17,-1,-1111,196,1711,-170,-37,-142

267152,-824,212,1841,74,25,-45,-1106,194,1716,-157,5,-158

267162,-828,208,1833,45,19,3,-1108,202,1726,-175,-24,-143

267172,-830,202,1856,38,7,-33,-1112,194,1696,-192,-15,-196

267182,-820,194,1848,78,18,-28,-1120,194,1711,-186,-25,-182

267192,-832,223,1822,35,-3,-37,-1110,198,1722,-183,-16,-156

267202,-825,192,1830,49,37,-30,-1121,183,1714,-194,0,-150

267212,-812,197,1842,60,28,-19,-1094,209,1715,-193,10,-166

267222,-830,200,1858,54,24,-39,-1107,194,1711,-169,2,-149

267232,-833,202,1829,59,33,-37,-1105,185,1683,-172,16,-163

267242,-810,187,1820,94,33,-48,-1090,191,1712,-175,14,-172

267252,-825,193,1842,64,40,-8,-1109,177,1708,-163,14,-171

267262,-816,188,1841,88,55,-1,-1120,183,1713,-142,23,-147

267272,-825,188,1831,78,54,-7,-1109,199,1726,-137,21,-145

267282,-824,194,1819,111,43,-25,-1110,188,1717,-129,42,-128

267292,-823,197,1835,113,60,-8,-1106,197,1722,-119,10,-106

267302,-833,193,1849,104,70,-38,-1096,198,1715,-131,32,-113

267312,-820,191,1797,118,50,32,-1119,205,1708,-131,22,-124

267322,-826,188,1836,153,50,2,-1101,192,1703,-121,28,-135

267332,-829,201,1841,98,33,-30,-1115,186,1728,-122,41,-133

267342,-807,199,1837,114,64,-2,-1095,188,1715,-119,41,-137

267352,-826,202,1823,105,75,-23,-1123,196,1713,-123,30,-127

267362,-821,199,1819,104,62,-21,-1105,190,1701,-143,41,-152

267372,-817,192,1810,109,69,12,-1122,182,1712,-114,41,-150

267382,-819,198,1823,143,70,-17,-1117,187,1725,-120,25,-130

267392,-811,200,1833,132,76,-2,-1116,188,1705,-131,36,-131

267402,-816,196,1818,114,65,12,-1116,191,1704,-109,30,-149

267412,-818,185,1836,125,63,-24,-1115,171,1715,-87,49,-135

267422,-812,199,1829,155,87,-17,-1106,172,1721,-103,50,-119

267432,-821,197,1845,135,70,-8,-1119,184,1725,-113,30,-102

267442,-822,201,1828,131,73,26,-1121,186,1726,-97,79,-99

267452,-812,191,1839,186,73,15,-1113,189,1716,-96,47,-98

267462,-807,203,1849,132,70,38,-1126,196,1720,-84,60,-136

267472,-836,203,1822,159,49,13,-1114,189,1728,-87,31,-146

267482,-823,190,1847,166,46,8,-1112,190,1736,-111,46,-117

267492,-832,205,1837,160,37,25,-1112,188,1710,-88,45,-127

267502,-831,199,1847,124,68,12,-1126,197,1705,-96,24,-97

267512,-819,206,1834,139,56,38,-1106,203,1702,-97,31,-97

267522,-833,195,1829,125,55,-18,-1107,189,1714,-103,54,-122

267532,-820,195,1819,151,83,14,-1119,188,1722,-87,41,-100

267542,-811,207,1836,131,61,26,-1102,196,1713,-104,64,-117

267552,-828,194,1830,142,85,27,-1106,193,1715,-103,57,-141

267562,-820,190,1828,142,85,19,-1114,183,1698,-87,55,-135

267572,-841,192,1830,144,65,20,-1119,189,1708,-91,46,-112

267582,-813,212,1844,170,84,9,-1100,190,1716,-97,41,-125

267592,-822,208,1842,151,82,14,-1105,189,1699,-81,35,-118

267602,-832,206,1833,162,75,-4,-1113,183,1725,-96,64,-117

267612,-825,198,1831,137,76,7,-1111,197,1705,-75,57,-110

267622,-829,207,1812,143,96,21,-1111,190,1716,-100,72,-133

267632,-826,194,1855,144,91,15,-1109,197,1713,-84,79,-121

267642,-827,198,1820,145,106,17,-1111,191,1721,-96,73,-114

267652,-827,203,1837,117,102,-18,-1111,202,1733,-95,88,-133

267662,-828,198,1841,136,100,-4,-1110,193,1695,-84,49,-111

267672,-827,198,1834,146,102,9,-1114,186,1711,-92,46,-137

267682,-814,188,1824,130,98,-8,-1117,202,1701,-131,44,-143

267692,-828,202,1837,149,100,4,-1112,191,1719,-104,44,-142

267702,-819,199,1832,159,85,-7,-1110,197,1713,-85,87,-118

267712,-825,207,1855,133,75,36,-1105,186,1712,-100,55,-146

267722,-810,204,1845,129,80,2,-1107,171,1707,-94,75,-102

267732,-831,202,1818,165,92,18,-1108,187,1730,-104,39,-97

267742,-829,193,1833,118,94,-17,-1114,178,1711,-109,55,-130

267752,-815,192,1838,148,75,0,-1113,176,1709,-85,55,-99

267762,-824,205,1833,139,82,9,-1109,196,1702,-92,37,-102

267772,-821,199,1831,136,63,30,-1122,196,1728,-120,49,-111

267782,-812,207,1830,125,66,15,-1110,201,1721,-85,46,-111

267792,-819,193,1842,126,56,27,-1122,195,1709,-109,78,-152

267802,-829,192,1841,157,75,19,-1115,193,1721,-90,42,-124

267812,-830,199,1830,127,56,4,-1116,188,1692,-101,27,-112

267822,-837,196,1823,168,37,37,-1132,184,1715,-109,27,-109

267832,-831,164,1818,158,-15,52,-1108,163,1683,-63,-36,-76

267842,-824,216,1849,152,53,39,-1111,195,1700,-100,13,-62

267852,-838,201,1829,126,58,22,-1125,195,1724,-103,26,-103

267862,-810,188,1842,143,77,57,-1092,183,1705,-77,48,-83

267872,-835,191,1822,159,59,28,-1133,190,1720,-91,63,-85

267882,-823,192,1839,125,82,47,-1108,184,1709,-91,41,-75

267892,-822,206,1816,148,44,44,-1112,184,1709,-64,31,-94

267902,-824,204,1853,134,24,63,-1113,198,1719,-98,36,-76

267912,-844,192,1833,177,45,51,-1115,189,1704,-90,-1,-83

267922,-838,180,1829,167,34,52,-1112,178,1727,-70,-3,-58

267932,-843,203,1850,203,-23,145,-1131,181,1722,-33,-27,-6

267942,-844,174,1861,236,-44,157,-1125,164,1717,-36,-80,19

267952,-835,185,1842,255,-55,188,-1124,179,1737,-27,-75,97

267962,-834,185,1765,149,5,225,-1151,171,1686,-43,-7,121

267972,-824,176,1871,239,-152,294,-1106,170,1736,-12,-192,177

267982,-828,218,1820,227,-147,302,-1127,213,1715,-27,-178,162

267992,-819,221,1820,200,-158,278,-1107,191,1692,-74,-208,125

268002,-824,209,1827,148,-222,231,-1104,203,1689,-113,-234,87

268012,-824,226,1823,126,-182,227,-1077,220,1700,-131,-248,55

268022,-804,213,1823,77,-208,166,-1097,217,1704,-190,-201,16

268032,-815,218,1833,62,-163,133,-1088,203,1721,-188,-191,1

268042,-803,218,1827,5,-191,92,-1100,220,1698,-244,-203,-48

268052,-818,211,1826,-6,-163,72,-1106,192,1711,-245,-218,-58

268062,-797,214,1824,-23,-184,70,-1082,206,1715,-263,-224,-28

268072,-805,212,1825,1,-184,40,-1092,209,1703,-288,-217,-80

268082,-794,194,1844,-41,-173,45,-1090,186,1695,-279,-170,-106

268092,-774,219,1829,-28,-81,11,-1065,209,1713,-260,-101,-113

268102,-775,246,1832,-54,-11,-74,-1056,235,1714,-304,-43,-195

268112,-781,223,1827,-151,41,-160,-1071,222,1718,-380,29,-296

268122,-774,246,1820,-189,118,-242,-1070,228,1710,-433,84,-372

268132,-814,194,1823,-207,100,-273,-1090,182,1715,-414,113,-405

268142,-816,209,1854,-202,110,-264,-1109,187,1708,-406,96,-432

268152,-817,206,1835,-128,93,-280,-1098,180,1711,-355,82,-408

268162,-817,192,1846,-116,109,-253,-1105,179,1703,-341,95,-387

268172,-815,180,1832,-101,97,-260,-1101,166,1724,-320,79,-371

268182,-803,189,1840,-58,110,-257,-1085,185,1732,-281,94,-391

268192,-843,185,1825,-56,148,-253,-1115,173,1721,-291,137,-355

268202,-820,183,1857,-45,151,-214,-1108,176,1709,-270,113,-357

268212,-822,167,1846,-24,149,-220,-1110,162,1708,-229,116,-331

268222,-811,183,1837,14,103,-164,-1104,177,1704,-216,99,-326

268232,-835,190,1844,-4,97,-157,-1126,178,1708,-220,88,-304

268242,-819,177,1834,16,84,-131,-1122,183,1707,-207,51,-294

268252,-829,190,1834,9,27,-150,-1108,179,1714,-206,52,-288

268262,-826,176,1834,13,22,-143,-1111,155,1696,-219,0,-278

268272,-820,177,1828,-2,40,-134,-1112,163,1725,-208,-13,-248

268282,-840,172,1844,58,-11,-98,-1113,152,1716,-166,-37,-222

268292,-829,189,1825,54,-3,-82,-1129,171,1726,-171,7,-186

268302,-812,173,1839,114,-21,-52,-1103,169,1722,-121,-47,-139

268312,-801,177,1824,153,-25,-8,-1097,178,1715,-84,-29,-130

268322,-827,192,1846,115,22,7,-1115,179,1729,-126,-23,-146

268332,-830,169,1836,125,4,-33,-1124,158,1716,-83,-13,-160

268342,-810,180,1832,166,11,-2,-1113,172,1721,-96,-18,-157

268352,-816,181,1856,123,12,-17,-1116,188,1711,-118,-5,-167

268362,-819,165,1844,157,7,-22,-1101,174,1714,-107,1,-173

268372,-824,187,1833,126,5,13,-1099,179,1718,-98,12,-135

268382,-817,201,1841,152,25,-17,-1104,165,1723,-102,17,-146

268392,-805,178,1836,195,76,28,-1094,174,1720,-59,59,-106

268402,-801,195,1835,197,121,19,-1096,178,1741,-21,73,-122

268412,-804,194,1814,217,152,-1,-1088,176,1718,-7,155,-92

268422,-812,199,1844,214,151,-31,-1083,194,1721,-5,142,-137

268432,-817,199,1832,178,179,-15,-1095,183,1708,-43,133,-161

268442,-811,185,1838,183,198,-48,-1091,177,1735,-48,164,-169

268452,-815,186,1834,203,234,-58,-1088,164,1708,-26,215,-191

268462,-823,200,1831,189,256,-35,-1097,179,1732,-22,208,-189

268472,-813,170,1833,263,276,-25,-1094,166,1709,9,253,-149

268482,-833,176,1841,285,254,-9,-1101,163,1712,62,266,-87

268492,-830,195,1841,308,271,11,-1113,177,1702,68,265,-109

268502,-822,189,1835,331,293,12,-1099,192,1711,83,231,-85

268512,-804,185,1810,386,330,34,-1103,165,1719,156,327,-61

268522,-810,182,1834,465,375,45,-1097,170,1725,213,379,-58
