644617,-6176,1844,14880,84,30,40,-8568,1796,13912,-29,13,-45

644627,-6296,1908,14748,71,23,32,-8652,1812,13916,-23,6,-45

644637,-6152,1916,15036,85,35,42,-8480,1764,13844,-33,14,-32

644647,-6208,1916,14912,75,14,36,-8548,1848,13820,-31,13,-43

644657,-6228,1724,14820,67,23,32,-8536,1704,13860,-25,18,-42

644667,-6332,1816,14808,77,35,41,-8628,1740,13816,-15,27,-51

644677,-6268,1880,14712,68,27,30,-8476,1788,13924,-17,16,-45

644687,-6092,1792,14780,81,34,42,-8408,1780,14008,-9,39,-44

644697,-6188,1844,14912,70,40,37,-8544,1772,13940,-16,38,-58

644707,-6212,1780,14720,94,26,43,-8616,1720,13812,-24,39,-50

644717,-6212,1880,14736,72,36,28,-8564,1824,13776,-10,32,-52

644727,-6224,1932,14868,77,37,37,-8592,1864,13796,-24,36,-46

644737,-6144,1812,14760,83,39,31,-8600,1784,13664,-16,25,-40

644747,-6308,1968,14732,77,42,42,-8644,1796,13788,-26,32,-41

644757,-6356,1988,14704,77,49,29,-8412,1776,13924,-35,19,-40

644767,-6204,1792,14800,75,20,31,-8604,1848,13968,-19,12,-49

644777,-6288,1940,14832,66,25,30,-8548,1860,13788,-32,24,-47

644787,-6232,1964,14808,76,36,44,-8660,1884,13844,-16,19,-45

644797,-6248,1880,14832,80,41,12,-8536,1860,13784,-42,23,-58

644807,-6132,1928,14816,62,35,30,-8572,1728,13944,-42,28,-60

644817,-6180,1896,14856,59,27,4,-8484,1836,13976,-48,18,-64

644827,-6176,1940,14772,55,32,33,-8564,1792,13932,-51,16,-63

644837,-6272,1932,14744,65,17,39,-8616,1888,13964,-30,35,-63

644847,-6308,1912,14708,64,40,28,-8596,1876,13836,-39,12,-46

644857,-6148,1904,14712,59,37,45,-8580,1748,13756,-49,29,-48

644867,-6188,1960,14712,52,34,11,-8440,1768,13984,-64,23,-69

644877,-6260,1812,14764,45,29,22,-8532,1788,13716,-54,13,-57

644887,-6300,1860,14716,56,26,27,-8480,1800,13916,-47,19,-64

644897,-6296,1852,14736,52,29,24,-8556,1744,13944,-44,12,-63

644907,-6184,1888,14680,49,49,30,-8592,1796,13956,-51,24,-48

644917,-6316,2012,14728,45,28,14,-8644,1820,13820,-46,23,-65

644927,-6236,1868,14672,48,28,22,-8536,1804,13788,-48,26,-70

644937,-6364,1892,14884,54,49,25,-8568,1744,13936,-50,28,-72

644947,-6192,1856,14752,58,44,21,-8564,1700,13848,-49,22,-65

644957,-6344,1912,14736,58,41,14,-8672,1772,13964,-38,27,-52

644967,-6256,1788,14768,59,24,29,-8628,1812,13968,-44,30,-64

644977,-6324,1880,14736,60,39,22,-8584,1848,13808,-50,28,-54

644987,-6320,1820,14800,62,37,15,-8604,1852,13868,-44,40,-52

644997,-6308,1936,14780,50,41,36,-8612,1840,13884,-43,33,-47

645007,-6252,1900,14880,55,37,23,-8504,1780,13824,-49,38,-63

645017,-6224,1888,14676,44,30,5,-8700,1800,13856,-56,29,-67

645027,-6196,1804,14728,44,51,15,-8604,1820,13980,-74,31,-74

645037,-6196,1916,14760,42,38,12,-8504,1828,13868,-54,30,-72

645047,-6232,1836,14628,50,41,24,-8572,1760,13868,-57,41,-74

645057,-6256,1832,14736,60,53,35,-8652,1828,13864,-46,34,-70

645067,-6260,1944,14748,53,45,33,-8572,1888,13840,-63,41,-78

645077,-6228,1868,14744,42,44,11,-8556,1876,13756,-65,33,-64

645087,-6260,1800,14760,53,51,0,-8540,1792,13896,-54,68,-75

645097,-6360,1896,14688,44,48,17,-8572,1900,13868,-66,33,-68

645107,-6260,1800,14672,47,56,8,-8648,1760,13896,-51,52,-68

645117,-6168,1844,14700,53,51,6,-8540,1788,13784,-50,55,-65

645132,-6192,1748,14700,53,66,25,-8652,1740,13880,-43,43,-67

