241153,-831,174,1844,68,40,-3,-1116,165,1700,-56,26,-56

241163,-825,182,1820,69,36,2,-1115,168,1723,-41,16,-50

241173,-828,190,1822,70,42,4,-1114,169,1737,-50,17,-60

241183,-819,179,1830,69,44,13,-1122,170,1710,-38,22,-60

241193,-824,176,1848,84,44,-1,-1112,182,1705,-56,22,-61

241203,-838,185,1834,76,42,-6,-1106,182,1713,-44,25,-63

241213,-833,189,1820,79,33,11,-1103,168,1721,-49,34,-59

241223,-830,189,1806,67,38,7,-1114,179,1728,-53,31,-65

241233,-830,187,1839,53,46,14,-1113,181,1722,-64,22,-62

241243,-838,186,1853,67,28,24,-1118,173,1720,-43,14,-54

241253,-829,183,1830,67,39,9,-1116,185,1707,-51,34,-48

241263,-828,188,1827,71,22,-8,-1128,178,1701,-45,24,-46

241273,-824,184,1835,68,42,-3,-1136,173,1712,-56,24,-48

241283,-825,177,1827,79,35,-16,-1121,164,1706,-58,10,-71

241293,-829,193,1836,70,27,5,-1114,170,1708,-45,5,-66

241303,-826,183,1832,68,30,15,-1109,178,1706,-58,21,-67

241313,-830,186,1838,69,32,-2,-1109,180,1728,-52,20,-65

241323,-820,191,1829,77,36,16,-1135,180,1723,-47,19,-73

241333,-824,193,1819,69,22,4,-1128,178,1711,-59,10,-74

241343,-836,186,1846,78,36,1,-1131,166,1701,-39,8,-71

241353,-823,195,1815,70,30,15,-1108,172,1700,-40,1,-57

241363,-820,190,1813,71,29,-6,-1115,179,1702,-55,26,-61

241373,-821,184,1853,63,31,-2,-1113,178,1694,-56,18,-44

241383,-827,172,1821,67,29,-2,-1127,173,1701,-47,13,-56

241393,-825,194,1824,80,27,8,-1113,182,1711,-52,13,-50

241403,-831,184,1838,87,26,15,-1119,183,1722,-42,25,-56

241413,-827,190,1831,88,36,14,-1121,181,1700,-38,33,-66

241423,-822,191,1824,72,27,2,-1124,161,1700,-47,27,-66

241433,-838,196,1834,70,37,7,-1111,172,1710,-55,12,-72

241443,-823,183,1826,76,40,6,-1108,185,1705,-53,16,-63

241453,-821,179,1825,72,42,3,-1112,180,1734,-55,20,-57

241463,-830,185,1841,74,28,11,-1128,182,1702,-55,13,-52

241473,-832,182,1815,74,34,7,-1115,179,1716,-38,23,-52

241483,-826,184,1827,83,39,3,-1109,173,1711,-38,22,-50

241493,-833,174,1828,85,27,13,-1122,180,1720,-46,11,-49

241503,-853,181,1815,82,30,14,-1125,184,1708,-40,6,-53

241513,-825,191,1836,82,24,5,-1110,180,1725,-41,16,-51

241523,-822,192,1832,72,37,26,-1121,184,1708,-44,8,-56

241533,-826,171,1825,70,27,7,-1126,176,1696,-53,5,-56

241543,-819,195,1844,69,30,16,-1121,168,1724,-48,10,-54

241553,-831,187,1835,70,19,2,-1126,177,1695,-51,-3,-51

241563,-830,184,1827,79,26,1,-1112,172,1715,-56,4,-54

241573,-824,185,1830,67,24,10,-1113,171,1707,-44,18,-56

241583,-819,188,1819,77,29,14,-1124,175,1713,-40,7,-43

241593,-827,188,1823,81,17,16,-1117,181,1718,-56,9,-47

241603,-823,193,1821,72,30,0,-1109,184,1721,-43,10,-46

241613,-827,192,1836,65,14,9,-1124,176,1689,-51,10,-47

241623,-834,189,1831,67,27,11,-1127,180,1714,-47,-2,-40

241633,-832,186,1817,66,18,23,-1110,183,1711,-51,0,-49

241643,-818,190,1846,69,25,8,-1104,180,1717,-57,11,-50

241653,-826,202,1849,61,13,12,-1118,181,1714,-51,1,-66

241663,-829,197,1825,74,19,8,-1121,180,1713,-53,11,-62

241673,-824,189,1848,65,21,15,-1113,175,1712,-49,7,-56

241683,-823,184,1845,74,16,8,-1119,180,1717,-31,-4,-44

241693,-827,185,1853,79,11,18,-1128,180,1710,-47,8,-56

241703,-817,191,1826,63,2,10,-1112,183,1704,-54,0,-43

241713,-827,184,1839,69,6,25,-1123,185,1715,-63,-1,-37

241723,-826,185,1830,79,10,23,-1114,165,1698,-55,-4,-41

241733,-829,186,1823,66,14,16,-1120,169,1718,-42,-12,-48

241743,-818,191,1847,76,18,4,-1115,177,1711,-52,-10,-50

241753,-812,195,1836,70,12,4,-1111,186,1719,-48,4,-42

241763,-826,200,1834,69,17,16,-1119,170,1720,-49,10,-60

241773,-824,183,1838,77,19,15,-1119,188,1714,-55,4,-52

241783,-835,183,1843,71,1,3,-1116,182,1696,-49,1,-63

241793,-827,179,1831,69,18,12,-1121,184,1710,-47,2,-52

241803,-826,186,1848,79,19,10,-1108,180,1714,-50,13,-57

241813,-828,181,1856,81,29,10,-1120,178,1715,-53,7,-50

241823,-821,203,1830,67,21,11,-1111,179,1705,-48,3,-41

241833,-826,184,1841,73,19,8,-1106,171,1702,-54,6,-45

241843,-831,186,1824,72,15,8,-1108,177,1714,-53,-2,-50

241853,-826,186,1821,66,20,8,-1107,183,1702,-40,14,-53

241863,-817,188,1820,66,29,10,-1111,180,1724,-47,3,-43

241873,-824,188,1826,71,22,15,-1115,180,1716,-53,9,-55

241883,-824,185,1823,77,24,10,-1107,187,1689,-52,2,-61

241893,-820,195,1819,73,27,0,-1114,165,1720,-47,12,-47

241903,-822,195,1834,64,21,5,-1121,170,1718,-51,16,-51

241913,-821,190,1830,68,29,-1,-1118,173,1696,-54,3,-58

241923,-836,188,1833,64,26,-5,-1105,174,1704,-51,15,-56

241933,-823,174,1832,68,30,-1,-1113,192,1714,-53,13,-60

241943,-826,193,1834,70,22,5,-1111,176,1718,-58,17,-49

241953,-826,189,1857,75,25,13,-1119,189,1712,-43,25,-55

241963,-823,188,1837,60,40,-3,-1124,167,1705,-54,0,-49

241973,-829,191,1840,61,30,-3,-1120,172,1725,-50,9,-67

241983,-838,196,1835,69,26,18,-1102,176,1717,-50,6,-64

241993,-832,194,1831,66,31,7,-1112,182,1715,-47,22,-63

242003,-816,185,1831,75,40,7,-1114,180,1705,-43,15,-64

242013,-818,187,1836,74,30,1,-1110,180,1733,-53,18,-63

242023,-825,199,1850,75,35,8,-1123,171,1706,-45,7,-59

242033,-828,186,1835,68,31,7,-1119,183,1706,-55,18,-52

242043,-833,185,1827,71,28,9,-1122,170,1692,-39,11,-31

242053,-827,191,1811,69,31,10,-1117,179,1717,-42,2,-51

242063,-817,199,1820,78,13,16,-1106,170,1706,-44,24,-46

242073,-823,192,1834,69,29,9,-1107,172,1706,-54,13,-52

242083,-828,179,1842,78,22,7,-1119,164,1718,-48,3,-61

242093,-840,195,1816,77,16,19,-1112,182,1731,-50,1,-50

242103,-829,182,1828,62,33,12,-1114,183,1708,-49,8,-52

242113,-828,192,1824,72,14,12,-1107,179,1698,-50,4,-57

242123,-825,189,1850,72,20,3,-1120,175,1718,-51,17,-62

242133,-840,192,1832,61,12,0,-1127,172,1716,-38,5,-50

242143,-828,198,1827,75,23,-8,-1116,180,1703,-50,0,-44

242153,-835,178,1844,69,25,2,-1106,195,1703,-48,4,-39

242163,-828,190,1814,59,16,9,-1102,175,1691,-51,9,-55

242173,-824,194,1807,73,18,14,-1120,172,1715,-43,4,-33

242183,-819,191,1840,77,31,18,-1112,178,1700,-46,10,-46

242193,-819,184,1818,72,26,5,-1114,180,1710,-43,3,-40

242203,-829,190,1826,59,26,5,-1102,176,1719,-60,-2,-48

242213,-819,188,1837,69,22,8,-1106,169,1713,-53,-4,-65

242223,-823,191,1827,68,31,8,-1116,187,1722,-56,11,-61

242233,-822,197,1823,60,29,10,-1108,189,1731,-56,19,-75

242243,-818,183,1835,66,28,5,-1123,185,1714,-65,7,-51

242253,-823,182,1845,71,24,2,-1120,181,1724,-49,2,-61

242263,-818,184,1846,61,31,9,-1112,175,1712,-55,11,-56

242273,-836,177,1843,70,26,-3,-1107,184,1717,-45,17,-48

242283,-810,192,1818,76,28,8,-1114,188,1715,-53,14,-54

242293,-820,201,1826,75,33,2,-1120,183,1696,-49,30,-56

242303,-834,191,1834,79,39,-5,-1120,175,1710,-55,8,-56

242313,-816,195,1829,72,36,2,-1131,172,1698,-51,20,-68

242323,-820,193,1837,67,38,0,-1100,188,1717,-56,20,-66

242333,-830,195,1827,58,23,-12,-1110,178,1705,-57,10,-72

242343,-828,181,1819,66,43,-6,-1118,173,1724,-49,27,-69

242353,-836,191,1829,77,25,13,-1109,175,1704,-61,15,-61

242363,-834,189,1828,72,37,4,-1097,170,1703,-44,21,-65

242373,-811,197,1820,67,38,2,-1100,187,1731,-55,22,-63

242383,-823,191,1830,75,34,12,-1122,175,1692,-52,28,-54

242393,-823,194,1853,68,29,-2,-1117,175,1711,-45,30,-50

242403,-823,187,1820,58,43,-3,-1130,171,1696,-55,23,-62

242413,-824,188,1830,60,43,0,-1126,178,1715,-58,16,-69

242423,-837,182,1842,58,36,2,-1118,172,1712,-50,17,-70

242433,-831,184,1821,71,30,5,-1116,181,1707,-54,15,-57

242443,-830,180,1830,64,31,-13,-1107,177,1726,-47,31,-70

242453,-840,181,1826,59,39,1,-1121,169,1708,-46,11,-57

242463,-823,180,1833,67,25,1,-1115,170,1718,-50,15,-62

242473,-829,191,1812,67,33,14,-1120,189,1715,-45,23,-63

242483,-826,191,1832,75,25,-1,-1105,179,1695,-46,8,-49

242493,-826,190,1825,62,28,5,-1106,185,1708,-49,5,-61

242503,-835,201,1822,63,20,7,-1121,179,1722,-57,18,-55

242513,-816,190,1831,58,27,4,-1106,192,1708,-66,7,-50

242523,-834,173,1825,59,28,7,-1115,181,1698,-54,13,-66

242533,-822,195,1827,54,25,-14,-1120,177,1706,-57,3,-60

242543,-830,186,1823,66,34,1,-1125,175,1703,-54,27,-69

242553,-829,179,1825,69,31,-15,-1118,174,1718,-61,31,-63

242563,-834,190,1836,67,39,6,-1115,182,1707,-52,14,-62

242573,-823,191,1822,67,36,4,-1118,198,1707,-53,28,-69

242583,-836,170,1840,59,41,10,-1123,165,1712,-52,17,-63

242593,-823,187,1835,78,25,5,-1120,192,1689,-41,19,-50

242603,-824,188,1836,60,31,7,-1116,184,1706,-54,26,-63

242613,-822,179,1820,57,30,5,-1115,168,1691,-50,22,-51

242623,-837,190,1842,66,31,4,-1102,190,1711,-52,23,-44

242633,-825,173,1843,66,36,6,-1123,177,1702,-58,27,-49

242643,-810,180,1825,65,23,1,-1095,179,1704,-48,17,-52

242653,-828,193,1829,67,38,12,-1115,180,1702,-57,33,-67

242663,-827,200,1838,57,37,2,-1123,181,1700,-49,20,-61

242673,-821,184,1832,63,31,1,-1098,177,1710,-46,14,-69

242683,-831,186,1830,64,27,9,-1105,174,1711,-53,27,-69

242693,-827,191,1834,70,23,9,-1114,186,1703,-48,22,-57

242703,-818,194,1813,67,34,13,-1121,188,1702,-59,8,-46

242713,-835,185,1827,74,28,22,-1130,184,1723,-53,8,-56

242723,-822,194,1818,65,29,4,-1109,179,1713,-45,-1,-56

242733,-826,185,1819,63,15,1,-1115,179,1724,-54,9,-48

242743,-824,190,1830,60,30,-8,-1111,196,1709,-51,20,-51

242753,-817,199,1830,62,27,-4,-1107,184,1704,-68,17,-60

242763,-814,192,1827,56,24,-7,-1108,179,1711,-71,7,-75

242773,-834,187,1830,56,24,-10,-1113,159,1694,-65,14,-65

242783,-827,194,1813,65,35,-7,-1123,178,1701,-58,9,-62

242793,-816,188,1820,60,20,-13,-1118,166,1704,-48,11,-68

242803,-827,194,1824,58,36,-8,-1107,179,1700,-57,-1,-70

242813,-821,192,1823,58,22,0,-1116,176,1718,-61,15,-77

242823,-816,180,1835,58,26,-8,-1117,185,1709,-59,23,-57

242833,-821,187,1838,71,39,-4,-1120,170,1709,-49,11,-61

242843,-833,186,1826,63,38,-2,-1116,187,1731,-68,17,-71

242853,-827,190,1829,62,17,-11,-1111,181,1718,-47,0,-62

242863,-828,191,1798,57,23,-10,-1115,173,1702,-52,20,-63

242873,-815,183,1826,60,28,-9,-1113,172,1712,-71,11,-70

242883,-827,192,1864,66,34,2,-1118,180,1708,-60,10,-63

242893,-819,189,1832,55,27,-8,-1126,171,1707,-47,11,-72

242903,-833,181,1826,64,24,-2,-1111,181,1725,-56,19,-74

242913,-826,188,1808,62,26,0,-1104,171,1723,-49,20,-70

