418693,-3188,928,7120,87,78,46,-4390,972,6776,-103,39,-104

418703,-3170,896,7106,85,80,18,-4356,936,6822,-120,24,-119

418713,-3248,896,7126,106,63,49,-4408,936,6822,-69,31,-94

418723,-3232,948,7088,105,69,65,-4442,986,6838,-107,22,-87

418733,-3240,936,7144,103,60,80,-4400,988,6910,-86,-3,-122

418743,-3240,880,7154,118,65,28,-4398,962,6872,-78,-17,-114

418753,-3206,870,7104,129,43,64,-4438,964,6822,-103,-9,-101

418763,-3230,940,7158,111,65,57,-4434,928,6804,-106,16,-108

418773,-3194,914,7200,105,59,67,-4430,978,6866,-96,24,-106

418783,-3232,912,7166,95,35,39,-4422,970,6862,-96,-4,-90

418793,-3192,922,7180,122,61,66,-4394,958,6752,-123,0,-101

418803,-3190,954,7130,96,28,62,-4380,974,6824,-104,-30,-108

418813,-3162,934,7092,110,5,63,-4400,978,6850,-95,-34,-135

418823,-3242,930,7096,124,30,89,-4392,944,6876,-93,-26,-68

418833,-3210,908,7128,97,15,75,-4474,922,6804,-81,-37,-86

418843,-3194,924,7120,132,41,75,-4404,968,6904,-86,-23,-92

418853,-3208,936,7116,135,30,91,-4408,982,6898,-72,-15,-80

418863,-3214,944,7144,120,12,86,-4368,976,6904,-105,-2,-56

418873,-3244,976,7142,133,12,101,-4374,932,6892,-97,-15,-51

418883,-3192,932,7126,121,30,43,-4414,952,6856,-89,-17,-90

418893,-3150,928,7236,111,10,63,-4402,958,6900,-82,-27,-59

418903,-3176,928,7162,112,13,77,-4420,972,6920,-94,-58,-70

418913,-3152,910,7134,120,18,75,-4430,1018,6878,-72,-54,-80

418923,-3166,910,7146,112,5,69,-4432,918,6790,-80,-30,-89

418933,-3218,928,7118,143,-22,83,-4408,956,6822,-109,-64,-92

418943,-3214,880,7090,111,8,81,-4398,950,6898,-79,-48,-58

418953,-3246,930,7104,126,4,103,-4444,950,6856,-106,-44,-63

418963,-3166,874,7046,139,-12,105,-4374,996,6790,-81,-82,-81

418973,-3170,898,7170,122,-33,98,-4360,936,6830,-67,-60,-70

418983,-3170,944,7122,134,-1,66,-4368,968,6924,-82,-83,-110

418993,-3198,960,7132,131,-8,55,-4466,970,6886,-77,-7,-109

419003,-3206,896,7184,99,-3,61,-4422,994,6792,-87,-59,-86

419013,-3210,908,7122,110,32,70,-4386,996,6890,-78,-65,-73

419023,-3180,928,7132,117,27,62,-4366,976,6890,-69,-24,-60

419033,-3190,888,7128,114,22,49,-4392,996,6848,-85,-9,-84

419043,-3154,914,7128,128,9,64,-4404,926,6882,-125,-14,-61

419053,-3174,976,7160,111,17,85,-4402,990,6886,-84,-34,-68

419063,-3158,914,7190,98,26,55,-4398,1000,6840,-93,-30,-103

