170913,-3328,956,7182,17,9,3,-4504,998,6768,-12,0,-12

170923,-3364,968,7174,15,6,4,-4558,922,6730,-15,4,-13

170933,-3332,932,7186,16,6,3,-4482,978,6738,-14,0,-14

170943,-3328,892,7162,15,6,4,-4528,914,6784,-12,0,-14

170953,-3338,922,7194,17,6,8,-4524,950,6770,-12,-5,-10

170963,-3334,914,7200,16,5,4,-4502,924,6776,-14,3,-15

170973,-3388,910,7160,17,8,6,-4556,934,6776,-13,0,-18

170983,-3336,974,7130,17,6,1,-4528,896,6830,-11,1,-15

170993,-3316,972,7174,16,6,6,-4484,922,6810,-13,4,-13

171003,-3338,970,7160,19,9,6,-4488,934,6790,-10,1,-16

171013,-3356,960,7184,18,8,2,-4544,938,6780,-12,4,-13

171023,-3326,970,7256,19,7,7,-4548,902,6760,-14,4,-12

171033,-3368,968,7194,17,9,5,-4522,934,6780,-10,4,-15

171043,-3330,958,7170,18,5,3,-4496,936,6782,-12,0,-12

171053,-3338,976,7140,18,7,5,-4496,972,6704,-14,2,-15

171063,-3360,902,7232,16,6,2,-4508,878,6852,-12,0,-15

171073,-3296,926,7204,16,7,5,-4510,878,6786,-10,-1,-12

171083,-3366,948,7182,17,6,6,-4530,950,6834,-12,1,-15

171093,-3324,924,7200,16,7,5,-4478,922,6768,-13,0,-12

171103,-3304,956,7108,18,4,6,-4482,920,6804,-12,-3,-17

171113,-3350,964,7204,17,7,7,-4536,950,6750,-10,2,-13

171123,-3320,918,7146,20,7,5,-4498,940,6840,-13,1,-10

171133,-3344,966,7208,16,5,-2,-4520,952,6792,-11,0,-15

171143,-3322,938,7230,15,7,6,-4526,968,6754,-13,0,-13

171153,-3338,966,7188,14,8,8,-4506,934,6874,-13,3,-13

171163,-3324,940,7138,20,6,5,-4522,972,6816,-12,5,-12

171173,-3302,934,7298,20,7,5,-4518,946,6838,-11,2,-10

171183,-3316,914,7202,18,7,8,-4460,920,6764,-11,0,-9

171193,-3340,982,7174,18,8,6,-4530,932,6832,-8,-1,-10

171203,-3348,918,7206,18,7,9,-4536,926,6736,-10,5,-8

171213,-3368,938,7218,19,7,7,-4488,936,6766,-11,1,-11

171223,-3370,894,7220,22,7,8,-4496,944,6732,-7,-2,-12

171233,-3326,946,7102,20,5,7,-4544,944,6844,-11,2,-10

171243,-3376,934,7182,20,7,9,-4486,984,6778,-9,0,-13

171253,-3322,916,7172,23,8,5,-4540,990,6826,-10,0,-9

171263,-3320,926,7196,21,9,9,-4492,982,6778,-11,0,-9

171273,-3372,908,7172,22,8,9,-4540,890,6742,-7,1,-12

171283,-3394,902,7146,21,7,9,-4512,996,6784,-8,0,-9

171293,-3330,960,7098,19,7,10,-4528,948,6746,-8,3,-4

171303,-3316,936,7108,21,6,5,-4510,954,6736,-10,1,-4

171313,-3360,1002,7190,19,8,5,-4522,934,6846,-9,-3,-10

171323,-3340,914,7156,21,12,3,-4472,926,6766,-10,3,-8

171333,-3304,900,7154,21,11,11,-4528,898,6814,-6,3,-8

171343,-3294,958,7134,21,4,8,-4566,978,6804,-10,0,-9

171353,-3370,940,7248,22,9,7,-4550,946,6820,-7,-1,-12

171363,-3392,918,7252,21,11,8,-4534,904,6798,-8,6,-9

171373,-3308,940,7184,24,9,6,-4492,926,6714,-6,5,-11

171383,-3294,966,7160,18,11,7,-4476,940,6734,-8,5,-11

171393,-3346,952,7160,20,7,7,-4516,940,6780,-8,3,-6

171403,-3348,934,7172,21,12,7,-4540,958,6772,-7,7,-8

171413,-3364,934,7138,19,11,7,-4516,924,6742,-10,3,-11

171423,-3306,1046,7188,20,8,6,-4564,958,6822,-7,3,-10

171433,-3292,932,7180,19,10,6,-4508,946,6720,-10,3,-8

171443,-3338,942,7164,19,12,6,-4500,938,6762,-10,3,-10

171453,-3362,974,7092,18,6,9,-4526,954,6782,-11,5,-9

171463,-3360,922,7188,17,11,4,-4568,948,6824,-10,4,-9

171473,-3336,996,7110,16,8,4,-4486,970,6772,-11,4,-10

171483,-3334,962,7184,18,6,3,-4520,940,6852,-14,4,-15

171493,-3336,952,7178,13,8,2,-4512,942,6750,-16,1,-14

171503,-3336,944,7196,14,8,2,-4492,978,6792,-15,6,-17

171513,-3366,1006,7152,12,8,2,-4562,968,6740,-16,5,-16

171523,-3356,948,7172,10,9,2,-4508,924,6796,-18,6,-17

171533,-3366,960,7168,13,8,-1,-4550,936,6730,-17,4,-17

171543,-3378,948,7156,10,8,-3,-4550,946,6802,-17,6,-19

171553,-3364,956,7166,10,7,0,-4544,982,6786,-17,2,-19

171563,-3326,926,7062,10,10,-5,-4496,988,6760,-15,5,-17

171573,-3372,912,7136,9,9,-3,-4524,940,6822,-21,0,-20

171583,-3392,980,7192,7,10,-3,-4528,908,6750,-15,3,-18

171593,-3342,934,7200,7,11,1,-4570,914,6766,-22,2,-20

171603,-3382,950,7136,7,8,-3,-4524,930,6706,-21,5,-20

171613,-3322,940,7134,9,10,-4,-4494,972,6832,-16,5,-20

171623,-3338,954,7180,9,8,0,-4496,916,6746,-16,5,-20

171633,-3364,918,7148,7,11,-2,-4508,870,6804,-19,4,-22

171643,-3410,906,7200,8,10,-5,-4544,934,6802,-19,3,-24

171653,-3376,958,7190,9,8,-1,-4554,888,6826,-18,5,-21

171663,-3390,934,7114,10,12,2,-4532,936,6790,-17,5,-21

171673,-3316,954,7140,11,10,-1,-4504,904,6814,-20,6,-20

171683,-3352,964,7144,13,13,-1,-4560,936,6778,-19,4,-18

171693,-3352,912,7086,10,9,-1,-4554,916,6792,-19,4,-14

171703,-3372,972,7150,11,11,-1,-4520,974,6654,-18,3,-18

171713,-3328,970,7186,9,10,-1,-4526,932,6690,-18,5,-19

171723,-3326,930,7136,10,11,-4,-4498,918,6802,-17,5,-15

171733,-3414,928,7130,9,10,-5,-4516,924,6724,-19,4,-17

171743,-3370,946,7114,10,8,-2,-4576,898,6758,-17,4,-17

171753,-3338,946,7176,10,10,-2,-4548,952,6724,-18,-2,-17

171763,-3382,924,7210,10,9,-2,-4532,936,6744,-18,3,-18

171773,-3392,948,7198,12,10,0,-4562,956,6778,-16,5,-22

171783,-3372,954,7172,9,12,0,-4514,936,6732,-15,2,-21

171793,-3360,942,7140,14,10,-3,-4492,886,6762,-17,5,-17

171803,-3380,896,7130,12,12,5,-4516,918,6694,-16,7,-20

171813,-3324,912,7152,12,12,0,-4558,860,6772,-16,6,-21

171823,-3388,942,7206,15,10,4,-4498,956,6730,-11,8,-19

171833,-3370,918,7266,13,12,-1,-4540,978,6798,-14,6,-19

171843,-3400,926,7152,12,9,-1,-4540,954,6754,-15,6,-15

171853,-3366,920,7156,13,11,2,-4596,904,6774,-14,7,-19

171863,-3324,918,7108,14,10,-1,-4540,908,6790,-16,5,-15

171873,-3346,922,7208,12,10,3,-4552,874,6748,-12,5,-14

171883,-3380,952,7222,14,11,1,-4570,938,6742,-16,3,-19

171893,-3394,926,7080,15,11,1,-4542,948,6746,-14,8,-15

171903,-3402,924,7180,15,10,5,-4516,892,6784,-12,3,-15

171913,-3318,904,7126,15,11,2,-4548,936,6844,-14,7,-16

171923,-3400,932,7238,12,10,-1,-4538,916,6800,-17,4,-16

171933,-3352,894,7222,12,9,-1,-4506,956,6770,-13,4,-19

171943,-3340,904,7094,12,9,0,-4494,958,6846,-12,4,-17

171953,-3406,938,7244,13,10,2,-4564,896,6728,-14,3,-16

171963,-3388,940,7256,16,10,3,-4514,904,6726,-14,2,-15

171973,-3362,924,7120,14,7,3,-4496,898,6646,-11,3,-15

171983,-3326,942,7166,17,8,2,-4548,954,6756,-11,0,-13

171993,-3346,942,7138,14,5,5,-4500,900,6796,-13,4,-14

172003,-3316,948,7174,15,6,-1,-4518,932,6774,-11,3,-14

172013,-3380,886,7156,12,10,5,-4534,914,6822,-16,1,-15

172023,-3384,890,7178,15,8,1,-4530,910,6722,-15,5,-15

172033,-3352,938,7154,15,13,5,-4554,930,6712,-12,2,-15

172043,-3328,928,7114,14,7,3,-4536,962,6742,-16,4,-15

172053,-3366,936,7268,15,10,2,-4512,914,6796,-13,3,-20

172063,-3346,914,7116,15,7,-1,-4568,946,6694,-14,4,-15

172073,-3372,910,7166,15,9,4,-4492,886,6812,-15,5,-21

172083,-3392,970,7128,12,9,3,-4546,974,6768,-15,7,-17

172093,-3370,912,7218,10,10,1,-4594,898,6746,-16,4,-16

172103,-3380,888,7204,15,8,3,-4560,950,6760,-15,5,-18

172113,-3320,946,7112,14,10,0,-4546,910,6710,-15,6,-15

172123,-3424,920,7190,14,9,-1,-4540,968,6722,-14,3,-15

172133,-3368,882,7140,13,7,4,-4516,940,6800,-16,3,-18

172143,-3370,940,7240,15,8,1,-4564,934,6802,-14,3,-15

172153,-3366,872,7192,14,9,0,-4522,880,6732,-14,5,-13

172163,-3390,888,7112,14,9,0,-4558,882,6706,-13,5,-17

172173,-3388,980,7096,12,11,2,-4516,886,6776,-12,3,-19

172183,-3346,924,7222,14,13,-1,-4544,904,6730,-15,7,-17

172193,-3364,948,7170,16,9,0,-4556,896,6764,-11,3,-21

172203,-3350,930,7068,13,10,0,-4514,928,6756,-16,4,-20

172213,-3370,902,7146,13,12,-2,-4526,890,6820,-17,6,-18

172223,-3320,942,7184,12,10,-3,-4564,948,6710,-15,3,-17

172233,-3374,870,7090,12,12,-1,-4524,914,6746,-16,9,-19

172243,-3368,912,7150,9,12,-4,-4564,890,6762,-17,6,-17

172253,-3370,920,7198,14,13,-5,-4580,924,6750,-18,6,-19

172263,-3350,940,7126,11,13,0,-4570,932,6716,-16,9,-16

172273,-3334,924,7132,10,12,-5,-4540,858,6848,-17,6,-20

172283,-3348,976,7190,9,13,0,-4570,854,6734,-19,7,-22

172293,-3372,968,7184,12,12,2,-4508,900,6768,-19,6,-22

172303,-3334,828,7134,12,10,-1,-4552,852,6690,-19,5,-19

172313,-3316,912,7146,14,13,-2,-4548,922,6790,-17,9,-19

172323,-3306,946,7058,11,11,-1,-4534,888,6756,-18,10,-18

172333,-3372,910,7148,11,10,-4,-4512,904,6784,-16,7,-22

172343,-3352,918,7154,9,13,-4,-4558,954,6790,-17,8,-23

172353,-3392,908,7244,8,10,-4,-4602,918,6736,-17,6,-21

172363,-3374,886,7218,10,15,-3,-4542,930,6772,-16,11,-21

172373,-3352,904,7158,10,14,-5,-4518,918,6710,-18,8,-21

172383,-3338,896,7208,11,10,-3,-4568,914,6724,-15,4,-18

172393,-3348,894,7108,11,11,1,-4598,922,6766,-15,5,-21

172403,-3360,948,7144,14,13,-1,-4528,896,6784,-17,3,-15

172413,-3368,876,7128,11,10,-4,-4550,932,6746,-16,8,-18

172423,-3294,898,7176,13,13,-5,-4618,918,6750,-18,5,-18

