173626,-3400,968,7042,1,-34,-8,-4530,1032,6656,-94,-61,-68

173636,-3618,1026,7134,1,-58,-5,-4802,934,6700,-110,-79,-71

173646,-3466,978,7172,7,-34,-21,-4628,946,6760,-83,-62,-80

173656,-3474,1032,7072,16,-22,-9,-4586,986,6758,-90,-44,-82

173666,-3510,974,7076,55,-30,-13,-4616,966,6784,-58,-41,-71

173676,-3488,1006,7124,51,-21,11,-4594,986,6712,-62,-34,-66

173686,-3482,958,7086,55,-8,19,-4612,956,6684,-62,-33,-39

173696,-3444,1030,7110,60,-7,14,-4662,990,6766,-50,-36,-43

173706,-3426,1070,7114,74,-7,14,-4594,1000,6778,-52,-22,-52

173716,-3412,1004,7184,55,-5,9,-4644,980,6726,-54,-25,-48

173726,-3468,1014,7024,70,-4,25,-4600,996,6664,-54,-38,-49

173736,-3474,1038,7070,65,-13,12,-4622,994,6736,-56,-21,-43

173746,-3456,1002,7134,55,-18,17,-4622,984,6708,-61,-35,-44

173756,-3464,1002,7146,45,-22,37,-4650,946,6768,-56,-33,-43

173766,-3448,1034,7096,58,-7,38,-4634,956,6674,-58,-28,-46

173776,-3444,1016,7080,74,-8,28,-4606,998,6804,-57,-24,-40

173786,-3444,988,7038,62,-7,23,-4580,1056,6770,-40,-24,-45

173796,-3508,1018,7112,55,-15,12,-4580,1026,6804,-44,-12,-46

173806,-3400,1024,7076,69,0,34,-4612,994,6674,-50,-13,-33

173816,-3398,1026,7050,70,6,17,-4660,992,6734,-43,-2,-50

173826,-3386,962,7058,58,4,27,-4628,1030,6770,-32,-6,-58

173836,-3450,1036,7138,68,14,31,-4556,1040,6720,-39,-21,-54

173846,-3486,964,7152,75,5,15,-4628,1012,6740,-47,-26,-48

173856,-3456,954,7120,86,23,13,-4592,990,6692,-39,3,-22

173866,-3462,1060,7140,76,24,30,-4588,1052,6744,-40,-7,-33

173876,-3406,974,7064,68,24,12,-4600,1024,6676,-38,-4,-38

173886,-3412,1038,7138,78,26,22,-4666,1000,6758,-26,0,-25

173896,-3416,1012,7126,77,31,24,-4626,960,6750,-31,2,-37

173906,-3424,976,7088,79,21,29,-4658,1012,6676,-34,17,-41

173916,-3390,956,7084,77,39,35,-4632,996,6742,-31,4,-44

173926,-3406,966,7090,79,38,28,-4634,962,6854,-36,13,-36

173936,-3430,1006,7088,69,25,36,-4604,966,6786,-45,4,-57

173946,-3432,1008,7108,64,19,25,-4598,1012,6680,-56,22,-36

173956,-3466,1014,7056,74,33,25,-4598,956,6752,-48,15,-55

